title,位置,经纬度
阳景小区,上海市闸北区阳景小区,"121.458855,31.319254"
宝昌路610弄,上海市闸北区宝昌路610弄,"121.472244,31.260412"
阳景小区,上海市闸北区阳景小区,"121.458855,31.319254"
阳曲路470弄,上海市静安区阳曲路470弄,"121.461135,31.314226"
阳曲路650弄,上海市静安区阳曲路650弄,"121.460245,31.316291"
平保小区,上海市闸北区平保小区,"121.453781,31.316999"
中海万锦城(二期),上海市闸北区中海万锦城,"121.460342,31.250734"
阳景小区,上海市闸北区阳景小区,"121.458855,31.319254"
阳曲路470弄,上海市静安区阳曲路470弄,"121.461135,31.314226"
共康三村,上海市闸北区共康三村,"121.436722,31.314007"
泉灵小区,上海市闸北区泉灵小区,"121.441132,31.308214"
平保小区,上海市闸北区平保小区,"121.453781,31.316999"
唐家沙小区,上海市闸北区唐家沙小区,"121.465652,31.270571"
共康三村,上海市闸北区共康三村,"121.436722,31.314007"
彭新小区,上海市闸北区彭新小区,"121.446304,31.309933"
共和新路4699弄,上海市宝山区共和新路4699弄,"121.451756,31.318604"
阳曲路470弄,上海市静安区阳曲路470弄,"121.461135,31.314226"
阳景小区,上海市闸北区阳景小区,"121.458855,31.319254"
共康三村,上海市闸北区共康三村,"121.436722,31.314007"
场中小区,上海市闸北区场中小区,"121.451439,31.306446"
中心铂庭,上海市闸北区中心铂庭,"121.464928,31.243940"
中心铂庭,上海市闸北区中心铂庭,"121.464928,31.243940"
幸福第二公寓,上海市闸北区幸福第二公寓,"121.438354,31.303560"
共康四村,上海市宝山区共康四村,"121.423332,31.302292"
圣和圣广场丽晶馆,上海市闸北区圣和圣广场,"121.480850,31.246796"
圣和圣广场丽晶馆,上海市闸北区圣和圣广场,"121.480850,31.246796"
彭新小区,上海市闸北区彭新小区,"121.446304,31.309933"
景凤路280弄,上海市静安区景凤路280弄,"121.461721,31.320747"
昌林公寓,上海市闸北区昌林公寓,"121.464081,31.320793"
泛欧现代大厦,上海市闸北区泛欧现代大厦,"121.452744,31.280901"
阳景小区,上海市闸北区阳景小区,"121.458855,31.319254"
共康三村,上海市闸北区共康三村,"121.436722,31.314007"
共康四村,上海市宝山区共康四村,"121.423332,31.302292"
闻喜路251弄,上海市静安区闻喜路251弄,"121.461847,31.308215"
闻喜路251弄,上海市静安区闻喜路251弄,"121.461847,31.308215"
共康四村,上海市宝山区共康四村,"121.423332,31.302292"
彭顺小区,上海市闸北区彭顺小区,"121.453758,31.306803"
驰骋新苑,上海市宝山区驰骋新苑,"121.462592,31.322030"
共和新路4555弄,上海市静安区共和新路4555弄,"121.448580,31.316317"
平顺路825弄,上海市静安区平顺路825弄,"121.453929,31.318477"
平顺路825弄,上海市静安区平顺路825弄,"121.453929,31.318477"
共康四村,上海市宝山区共康四村,"121.423332,31.302292"
岭南小区,上海市闸北区岭南小区,"121.454391,31.314491"
共康四村,上海市宝山区共康四村,"121.423332,31.302292"
彭豪公寓,上海市闸北区彭豪公寓,"121.439232,31.309000"
保德路425弄,上海市静安区保德路425弄,"121.459056,31.317081"
闻喜路1110弄,上海市静安区闻喜路1110弄,"121.443796,31.308905"
平顺路875弄,上海市静安区平顺路875,"121.454683,31.317898"
保德路241弄,上海市静安区保德路241弄,"121.463540,31.317362"
共康四村,上海市宝山区共康四村,"121.423332,31.302292"
银都二村,上海市闵行区银都二村,"121.399696,31.096533"
翔前小区,上海市闸北区翔前小区,"121.431183,31.302120"
闻喜路251弄,上海市静安区闻喜路251弄,"121.461847,31.308215"
阳曲路650弄,上海市静安区阳曲路650弄,"121.460245,31.316291"
芷江中路493弄,上海市静安区芷江中路四九三弄,"121.468951,31.259351"
三泉路424弄,上海市静安区三泉路424弄,"121.442379,31.310454"
粤秀名邸,上海市闸北区粤秀名邸,"121.461960,31.301805"
慧芝湖花园,上海市闸北区慧芝湖花园,"121.459801,31.281523"
嘉发大厦,上海市静安区嘉发大厦,"121.463928,31.233122"
慧芝湖花园,上海市闸北区慧芝湖花园,"121.459801,31.281523"
中心铂庭,上海市闸北区中心铂庭,"121.464928,31.243940"
临汾路1244弄,上海市静安区临汾路1244弄,"121.442646,31.311434"
泉灵小区,上海市闸北区泉灵小区,"121.441132,31.308214"
金泉苑(闸北),上海市静安区金泉苑,"121.437500,31.305808"
慧芝湖花园,上海市闸北区慧芝湖花园,"121.459801,31.281523"
慧芝湖花园,上海市闸北区慧芝湖花园,"121.459801,31.281523"
上海壹街区,上海市闵行区壹街区,"121.516512,31.024403"
上海壹街区,上海市闵行区壹街区,"121.516512,31.024403"
恒丰大楼(静安),上海市静安区静安,"121.446911,31.217425"
静安豪景苑,上海市静安区静安豪景苑,"121.446576,31.232511"
泰府名邸,上海市虹口区泰府名邸,"121.481277,31.287823"
西宝兴路922弄,上海市静安区西宝兴路922弄,"121.467582,31.269564"
柳营路1025弄,上海市静安区柳营路1025弄,"121.450322,31.261842"
苏家巷小区,上海市闸北区苏家巷小区,"121.458405,31.257540"
共康四村,上海市宝山区共康四村,"121.423332,31.302292"
宝昌路632弄,上海市闸北区宝昌路六三二弄,"121.471436,31.261118"
柳营路1025弄,上海市静安区柳营路1025弄,"121.450322,31.261842"
阳曲路570弄,上海市静安区阳曲路570弄,"121.461418,31.316197"
泉灵小区,上海市闸北区泉灵小区,"121.441132,31.308214"
童家浜小区,上海市闸北区童家浜小区,"121.451645,31.268581"
场中路2260号,上海市静安区场中路2260丙,"121.446523,31.305094"
平顺路825弄,上海市静安区平顺路825弄,"121.453929,31.318477"
柳营路309弄,上海市闸北区柳营路309弄,"121.464249,31.268204"
驰骋新苑,上海市宝山区驰骋新苑,"121.462592,31.322030"
平型关路265弄,上海市静安区平型关路265弄,"121.466227,31.270436"
柳营路1025弄,上海市静安区柳营路1025弄,"121.450322,31.261842"
唐家沙小区,上海市闸北区唐家沙小区,"121.465652,31.270571"
芷江中路493弄,上海市静安区芷江中路四九三弄,"121.468951,31.259351"
三泉路332弄,上海市静安区三泉路332弄,"121.441962,31.305943"
阳曲路470弄,上海市静安区阳曲路470弄,"121.461135,31.314226"
彭顺小区,上海市闸北区彭顺小区,"121.453758,31.306803"
共康三村,上海市闸北区共康三村,"121.436722,31.314007"
和源大楼,上海市闸北区和源大楼,"121.467690,31.265013"
临汾路1515弄,上海市静安区临汾路1515弄,"121.438045,31.306689"
阳曲路570弄,上海市静安区阳曲路570弄,"121.461418,31.316197"
阳景小区,上海市闸北区阳景小区,"121.458855,31.319254"
阳曲路470弄,上海市静安区阳曲路470弄,"121.461135,31.314226"
阳景小区,上海市闸北区阳景小区,"121.458855,31.319254"
唐家沙小区,上海市闸北区唐家沙小区,"121.465652,31.270571"
共和新路4699弄,上海市宝山区共和新路4699弄,"121.451756,31.318604"
彭新小区,上海市闸北区彭新小区,"121.446304,31.309933"
共康三村,上海市闸北区共康三村,"121.436722,31.314007"
共康三村,上海市闸北区共康三村,"121.436722,31.314007"
晋元里,上海市静安区晋元里,"121.438164,31.234924"
共康三村,上海市闸北区共康三村,"121.436722,31.314007"
阳景小区,上海市闸北区阳景小区,"121.458855,31.319254"
彭五小区,上海市闸北区彭五小区,"121.454269,31.309980"
阳曲路470弄,上海市静安区阳曲路470弄,"121.461135,31.314226"
彭五小区,上海市闸北区彭五小区,"121.454269,31.309980"
共和新路4555弄,上海市静安区共和新路4555弄,"121.448580,31.316317"
岭南路700弄,上海市静安区岭南路700弄,"121.457914,31.318316"
愚园路627弄,上海市静安区愚园路627弄,"121.437103,31.221010"
姚西小区,上海市静安区姚西小区,"121.435249,31.232613"
中心铂庭,上海市闸北区中心铂庭,"121.464928,31.243940"
世纪时空大厦,上海市静安区世纪时空大厦,"121.442734,31.222464"
银都一村,上海市闵行区银都一村,"121.399422,31.097025"
共康四村,上海市宝山区共康四村,"121.423332,31.302292"
银都一村,上海市闵行区银都一村,"121.399422,31.097025"
万荣新苑,上海市静安区万荣新苑,"121.437242,31.286411"
灵石路896弄,上海市静安区灵石路896弄,"121.431951,31.275808"
昌林公寓,上海市闸北区昌林公寓,"121.464081,31.320793"
谈家桥路163弄,上海市静安区谈家桥路163弄,"121.450220,31.260428"
万荣新苑,上海市静安区万荣新苑,"121.437242,31.286411"
万荣新苑,上海市静安区万荣新苑,"121.437242,31.286411"
星城花苑,上海市闸北区星城花苑,"121.457893,31.312393"
和源名城,上海市闸北区和源名城,"121.467499,31.316879"
场中路2471弄,上海市静安区场中路2471弄,"121.442768,31.305995"
灵石路896弄,上海市静安区灵石路896弄,"121.431951,31.275808"
和源名城,上海市闸北区和源名城,"121.467499,31.316879"
圣和圣广场丽晶馆,上海市闸北区圣和圣广场,"121.480850,31.246796"
星城花苑,上海市闸北区星城花苑,"121.457893,31.312393"
临汾路1565弄,上海市静安区临汾路1565弄,"121.437511,31.309514"
共康四村,上海市宝山区共康四村,"121.423332,31.302292"
景凤小区,上海市闸北区景凤小区,"121.457893,31.320566"
泛欧现代大厦,上海市闸北区泛欧现代大厦,"121.452744,31.280901"
临汾路1565弄,上海市静安区临汾路1565弄,"121.437511,31.309514"
场中路3308弄,上海市静安区场中路3308弄,"121.433287,31.304043"
保德路425弄,上海市静安区保德路425弄,"121.459056,31.317081"
共康三村,上海市闸北区共康三村,"121.436722,31.314007"
闻喜路251弄,上海市静安区闻喜路251弄,"121.461847,31.308215"
景凤路280弄,上海市静安区景凤路280弄,"121.461721,31.320747"
银都一村,上海市闵行区银都一村,"121.399422,31.097025"
曲沃路35弄,上海市静安区曲沃路35弄,"121.444976,31.306485"
保德路425弄,上海市静安区保德路425弄,"121.459056,31.317081"
临汾路1564弄,上海市静安区临汾路1564弄,"121.436701,31.311882"
临汾路1565弄,上海市静安区临汾路1565弄,"121.437511,31.309514"
平保小区,上海市闸北区平保小区,"121.453781,31.316999"
翔前小区,上海市闸北区翔前小区,"121.431183,31.302120"
共康四村,上海市宝山区共康四村,"121.423332,31.302292"
彭新小区,上海市闸北区彭新小区,"121.446304,31.309933"
共康四村,上海市宝山区共康四村,"121.423332,31.302292"
共康四村,上海市宝山区共康四村,"121.423332,31.302292"
冠华大楼,上海市闸北区冠华大楼,"121.459198,31.263601"
保德路425弄,上海市静安区保德路425弄,"121.459056,31.317081"
共康三村,上海市闸北区共康三村,"121.436722,31.314007"
平保小区,上海市闸北区平保小区,"121.453781,31.316999"
闻喜路1223弄,上海市静安区闻喜路1223弄,"121.442410,31.307267"
会铁小区,上海市闸北区会铁小区,"121.472153,31.253708"
芷江中路459弄,上海市静安区芷江中路459,"121.469638,31.259449"
姚西小区,上海市静安区姚西小区,"121.435249,31.232613"
博鸿大厦,上海市静安区博鸿大厦,"121.451561,31.235081"
丽都新贵,上海市静安区丽都新贵,"121.459862,31.234594"
丽都新贵,上海市静安区丽都新贵,"121.459862,31.234594"
丽都新贵,上海市静安区丽都新贵,"121.459862,31.234594"
华山路693号,上海市静安区华山路693号,"121.440168,31.216202"
爱俪轩,上海市静安区爱俪轩,"121.438484,31.216400"
丽都新贵,上海市静安区丽都新贵,"121.459862,31.234594"
爱俪轩,上海市静安区爱俪轩,"121.438484,31.216400"
丽都新贵,上海市静安区丽都新贵,"121.459862,31.234594"
爱俪轩,上海市静安区爱俪轩,"121.438484,31.216400"
爱俪轩,上海市静安区爱俪轩,"121.438484,31.216400"
丽都新贵,上海市静安区丽都新贵,"121.459862,31.234594"
丽都新贵,上海市静安区丽都新贵,"121.459862,31.234594"
丽都新贵,上海市静安区丽都新贵,"121.459862,31.234594"
丽都新贵,上海市静安区丽都新贵,"121.459862,31.234594"
爱俪轩,上海市静安区爱俪轩,"121.438484,31.216400"
恒安小区,上海市宝山区恒安小区,"121.430260,31.322193"
昌林公寓,上海市闸北区昌林公寓,"121.464081,31.320793"
昌林公寓,上海市闸北区昌林公寓,"121.464081,31.320793"
翔前小区,上海市闸北区翔前小区,"121.431183,31.302120"
恒安小区,上海市宝山区恒安小区,"121.430260,31.322193"
星城花苑,上海市闸北区星城花苑,"121.457893,31.312393"
幸福第一公寓,上海市闸北区幸福第一公寓,"121.443085,31.304104"
星纪花苑,上海市闸北区星纪花苑,"121.447495,31.313744"
白玉兰馨园,上海市静安区白玉兰馨园,"121.431317,31.300294"
新德公寓,上海市浦东新区新德公寓,"121.688316,31.195309"
和源名城,上海市闸北区和源名城,"121.467499,31.316879"
岭南路700弄,上海市静安区岭南路700弄,"121.457914,31.318316"
和源名城,上海市闸北区和源名城,"121.467499,31.316879"
共和新路4605弄,上海市静安区共和新路4605弄,"121.448894,31.316733"
白玉兰馨园,上海市静安区白玉兰馨园,"121.431317,31.300294"
和源名城,上海市闸北区和源名城,"121.467499,31.316879"
幸福第一公寓,上海市闸北区幸福第一公寓,"121.443085,31.304104"
永和路448弄,上海市静安区永和路448弄,"121.438934,31.287591"
永和丽园,上海市静安区永和丽园,"121.430806,31.285118"
上大东村,上海市静安区上大东村,"121.459596,31.277937"
绿厦小区,上海市闸北区绿厦小区,"121.464233,31.252775"
明园森林都市,上海市闸北区滴翠苑明园森林都市,"121.454117,31.288395"
安西小区,上海市静安区安西小区,"121.442329,31.238571"
思美公寓,上海市闸北区思美公寓,"121.464714,31.306826"
远龙公寓,上海市闸北区远龙公寓,"121.426544,31.272705"
普善新苑,上海市闸北区普善新苑,"121.453758,31.259985"
广兴公寓,上海市闸北区广兴公寓,"121.462791,31.254278"
兴亚广场(公寓),上海市闸北区兴亚广场,"121.473511,31.252666"
成亿花园,上海市闸北区成亿花园,"121.431252,31.296572"
永和丽园,上海市静安区永和丽园,"121.430806,31.285118"
上海滩大宁城(公寓),上海市静安区上海滩大宁城,"121.457031,31.261200"
静安长华公寓,上海市静安区静安长华公寓,"121.428726,31.225375"
恒森广场(公寓),上海市静安区恒森广场,"121.440300,31.233713"
灵广花园,上海市闸北区灵广花园,"121.450851,31.280296"
保德路1213弄,上海市静安区保德路1213弄,"121.442813,31.313063"
幸福第一公寓,上海市闸北区幸福第一公寓,"121.443085,31.304104"
天晋小区,上海市闸北区天晋小区,"121.468513,31.244829"
海通公寓,上海市闸北区海通公寓,"121.451973,31.311321"
嘉发大厦,上海市静安区嘉发大厦,"121.463928,31.233122"
交城路194号,上海市静安区交城路194号,"121.428717,31.293484"
嘉发大厦,上海市静安区嘉发大厦,"121.463928,31.233122"
爱俪轩,上海市静安区爱俪轩,"121.438484,31.216400"
华通公寓,上海市虹口区华通公寓,"121.472672,31.300877"
嘉发大厦,上海市静安区嘉发大厦,"121.463928,31.233122"
联通国际大厦,上海市闸北区联通国际大厦,"121.449814,31.245955"
联通国际大厦,上海市闸北区联通国际大厦,"121.449814,31.245955"
又一村(静安),上海市静安区又一村,"121.445467,31.229815"
紫祥小区,上海市闸北区紫祥小区,"121.462723,31.257311"
龙盛佳苑,上海市闸北区龙盛佳苑,"121.424438,31.282433"
世纪时空大厦,上海市静安区世纪时空大厦,"121.442734,31.222464"
彭三小区,上海市闸北区彭三小区,"121.449249,31.310282"
龙盛佳苑,上海市闸北区龙盛佳苑,"121.424438,31.282433"
骏豪国际,上海市静安区骏豪国际,"121.454765,31.228642"
延铁小区,上海市闸北区延铁小区,"121.452057,31.269447"
三兴大楼,上海市闸北区三兴大楼,"121.460709,31.252039"
光华坊,上海市闸北区光华坊,"121.466499,31.251434"
沪太路651弄,上海市静安区沪太路651弄,"121.452885,31.259154"
柳营路1025弄,上海市静安区柳营路1025弄,"121.450322,31.261842"
柳营路1025弄,上海市静安区柳营路1025弄,"121.450322,31.261842"
柳营路1025弄,上海市静安区柳营路1025弄,"121.450322,31.261842"
海联公寓,上海市闸北区海联公寓,"121.470222,31.244236"
复元坊,上海市闸北区复元坊,"121.465675,31.250195"
洛川中路1100弄,上海市静安区洛川中路1100弄,"121.449639,31.264387"
洛川中路1100弄,上海市静安区洛川中路1100弄,"121.449639,31.264387"
