title,位置,经纬度
金家巷小区,上海市宝山区金家巷共和小区,"121.451188,31.318036"
四和花园,上海市静安区四和花园,"121.441620,31.227301"
延安中路955弄,上海市静安区延安中路955弄,"121.452032,31.221322"
万春小区,上海市静安区万春小区,"121.437569,31.228617"
金家巷西弄,江苏省泰州市靖江市西弄,"120.264540,32.024455"
万春小区,上海市静安区万春小区,"121.437569,31.228617"
静安新格公寓,上海市静安区静安新格公寓,"121.450114,31.236417"
静安新格公寓,上海市静安区静安新格公寓,"121.450114,31.236417"
静安新格公寓,上海市静安区静安新格公寓,"121.450114,31.236417"
万春小区,上海市静安区万春小区,"121.437569,31.228617"
静安新格公寓,上海市静安区静安新格公寓,"121.450114,31.236417"
静安新格公寓,上海市静安区静安新格公寓,"121.450114,31.236417"
静安新格公寓,上海市静安区静安新格公寓,"121.450114,31.236417"
南西大楼,上海市静安区南西大楼,"121.458618,31.230322"
万春小区,上海市静安区万春小区,"121.437569,31.228617"
海防村,上海市静安区海防村居委会,"121.445328,31.239397"
延平路237弄,上海市静安区延平路237弄,"121.439326,31.230642"
静安新格公寓,上海市静安区静安新格公寓,"121.450114,31.236417"
静安新格公寓,上海市静安区静安新格公寓,"121.450114,31.236417"
静安新格公寓,上海市静安区静安新格公寓,"121.450114,31.236417"
威海路590弄,上海市静安区威海路590弄,"121.460303,31.228017"
静安新格公寓,上海市静安区静安新格公寓,"121.450114,31.236417"
金家巷小区,上海市宝山区金家巷共和小区,"121.451188,31.318036"
襄阳北路22弄,上海市静安区襄阳北路22弄,"121.454539,31.219889"
远中风华园(公寓),上海市静安区远中风华园,"121.456038,31.234550"
复地新都国际,四川省成都市新都区,"104.158593,30.823568"
四和花园,上海市静安区四和花园,"121.441620,31.227301"
同济佳苑,上海市静安区同济佳苑,"121.437363,31.230274"
南京西路公馆,江苏省南京市鼓楼区公馆,"118.770017,32.062782"
南阳小区,河南省南阳市宛城区南阳小区,"112.538820,32.989869"
骏豪国际,上海市静安区骏豪国际,"121.454765,31.228642"
中凯城市之光(静安),上海市静安区静安,"121.446791,31.217718"
延安中路955弄,上海市静安区延安中路955弄,"121.452032,31.221322"
赵家桥小区,上海市静安区赵家桥小区,"121.446312,31.226450"
中凯城市之光(静安),上海市静安区静安,"121.446791,31.217718"
达安城,上海市静安区达安城,"121.461189,31.235659"
绿洲雅宾利花园(二期),上海市闸北区绿洲雅宾利花园,"121.472038,31.255590"
和源祥邸珑庭,上海市闸北区和源祥邸珑庭,"121.434608,31.279196"
复地新都国际,四川省成都市新都区,"104.158593,30.823568"
远中风华园(公寓),上海市静安区远中风华园,"121.456038,31.234550"
中凯城市之光(静安),上海市静安区静安,"121.446791,31.217718"
艾格美国际公寓,上海市静安区艾格美国际公寓,"121.463631,31.226835"
上海滩大宁城(公寓),上海市静安区上海滩大宁城,"121.457031,31.261200"
卓悦居,上海市闸北区卓悦居,"121.457825,31.243122"
艾格美国际公寓,上海市静安区艾格美国际公寓,"121.463631,31.226835"
新福康里(公寓),上海市静安区新福康里,"121.458565,31.235390"
中凯城市之光(静安),上海市静安区静安,"121.446791,31.217718"
康乐大楼(静安),甘肃省临夏回族自治州康乐县,"103.708507,35.370296"
绿色丽园,上海市虹口区绿色丽园,"121.498924,31.271828"
和源馨苑,上海市闸北区和源馨苑,"121.467300,31.248470"
达安花园,河南省新乡市红旗区达安花园,"113.874931,35.302429"
海关二村,上海市静安区海关二村,"121.451012,31.231054"
铜仁路225号,上海市静安区铜仁路225号,"121.449663,31.226347"
联富假日公寓,上海市闸北区联富假日公寓,"121.480606,31.244440"
东安公寓,四川省成都市新津区东安公寓,"103.817806,30.410114"
万春小区,上海市静安区万春小区,"121.437569,31.228617"
四和花园,上海市静安区四和花园,"121.441620,31.227301"
长城小区,河北省石家庄市桥西区长城小区,"114.430252,38.024502"
海防路559号,上海市静安区海防路559号,"121.442551,31.236691"
广电大楼,福建省泉州市惠安县广电大楼,"118.773605,25.002666"
胶州路565弄,上海市静安区胶州路565弄,"121.440661,31.232895"
南长小区,上海市长宁区南长小区,"121.428734,31.225992"
又一村(静安),上海市静安区又一村,"121.445467,31.229815"
华山路639号,上海市静安区华山路639号,"121.440760,31.216497"
愚园路488弄,上海市静安区愚园路488弄,"121.439270,31.222276"
大宁龙盛雅苑,山西省临汾市大宁县,"110.752914,36.465126"
延长小区(闸北),陕西省延安市宝塔区延长小区,"109.525775,36.617830"
平型关路615弄,上海市静安区平型关路615弄,"121.461085,31.275700"
长乐路1234号,上海市静安区长乐路1234号,"121.441099,31.214910"
武定坊,上海市静安区武定坊,"121.449093,31.233463"
南星小区,浙江省杭州市上城区南星小区,"120.175865,30.219490"
伯龙公寓,上海市静安区伯龙公寓,"121.448326,31.233208"
芷江西路453弄,上海市静安区芷江西路453弄,"121.456742,31.257457"
北市场小区,上海市闸北区北市场小区,"121.470993,31.241549"
江苏路65弄,山东省青岛市市南区江苏路65号乙,"120.329056,36.072320"
联富假日公寓,上海市闸北区联富假日公寓,"121.480606,31.244440"
复元坊,上海市闸北区复元坊,"121.465675,31.250195"
四和花园,上海市静安区四和花园,"121.441620,31.227301"
茂名公寓,广东省茂名市化州市白云公寓,"110.643276,21.652681"
常熟路85弄,上海市静安区常熟路85弄,"121.447815,31.217274"
升平小区,山东省青岛市李沧区升平小区,"120.388901,36.182781"
洛川中路1100弄,上海市静安区洛川中路1100弄,"121.449639,31.264387"
大宁路660弄,上海市静安区大宁路660弄,"121.449221,31.271442"
宁馨小区,山东省潍坊市青州市宁馨小区,"118.467674,36.698025"
洛川中路1100弄,上海市静安区洛川中路1100弄,"121.449639,31.264387"
凤阳路724弄,安徽省滁州市琅琊区凤阳路,"118.331447,32.277572"
宁馨小区,山东省潍坊市青州市宁馨小区,"118.467674,36.698025"
大宁路660弄,上海市静安区大宁路660弄,"121.449221,31.271442"
延平路237弄,上海市静安区延平路237弄,"121.439326,31.230642"
大宁路660弄,上海市静安区大宁路660弄,"121.449221,31.271442"
又一村(静安),上海市静安区又一村,"121.445467,31.229815"
又一村(静安),上海市静安区又一村,"121.445467,31.229815"
新福康里(公寓),上海市静安区新福康里,"121.458565,31.235390"
南长小区,上海市长宁区南长小区,"121.428734,31.225992"
盛源家豪城,上海市闸北区盛源家豪城,"121.456932,31.265186"
盛源家豪城,上海市闸北区盛源家豪城,"121.456932,31.265186"
森凯苑,上海市静安区森凯苑,"121.437393,31.235704"
五月花都荟豪庭,上海市静安区五月花都荟豪庭,"121.457530,31.256359"
五月花都荟豪庭,上海市静安区五月花都荟豪庭,"121.457530,31.256359"
永灵小区,上海市闸北区永灵小区,"121.430336,31.282875"
长城苑,四川省眉山市洪雅县长城苑,"103.375343,29.908308"
新都城公寓,上海市静安区新都城公寓,"121.434869,31.233982"
大华公寓(静安),上海市长宁区大华公寓,"121.411492,31.213679"
静安紫苑,上海市静安区静安紫苑,"121.453281,31.234089"
复地新都国际,四川省成都市新都区,"104.158593,30.823568"
三和花园,贵州省黔南布依族苗族自治州都匀市三和花园,"107.517960,26.285843"
复地新都国际,四川省成都市新都区,"104.158593,30.823568"
五月花都荟豪庭,上海市静安区五月花都荟豪庭,"121.457530,31.256359"
五月花都荟豪庭,上海市静安区五月花都荟豪庭,"121.457530,31.256359"
达安锦园,上海市静安区达安锦园,"121.442429,31.237791"
静安凤凰苑,上海市静安区静安凤凰苑,"121.441628,31.233668"
五月花都荟豪庭,上海市静安区五月花都荟豪庭,"121.457530,31.256359"
五月花都荟豪庭,上海市静安区五月花都荟豪庭,"121.457530,31.256359"
歌林春天馨园,上海市闸北区歌林春天馨园,"121.443115,31.271276"
紫兰苑,安徽省合肥市肥西县紫兰苑,"117.166245,31.810492"
精文城上城,贵州省黔南布依族苗族自治州龙里县城上城,"106.981594,26.446046"
绿洲雅宾利花园(一期),上海市闸北区绿洲雅宾利花园,"121.472038,31.255590"
五月花都荟豪庭,上海市静安区五月花都荟豪庭,"121.457530,31.256359"
紫兰苑,安徽省合肥市肥西县紫兰苑,"117.166245,31.810492"
五月花都荟豪庭,上海市静安区五月花都荟豪庭,"121.457530,31.256359"
复地新都国际,四川省成都市新都区,"104.158593,30.823568"
华纺小区,北京市朝阳区华纺易城,"116.515343,39.929905"
康宁大楼,上海市静安区康宁大楼,"121.451019,31.235582"
永乐苑,江苏省无锡市南长区永乐苑,"120.305733,31.558298"
康定大楼(公寓),四川省甘孜藏族自治州康定市公寓,"101.964640,30.050250"
龙盛佳苑,上海市闸北区龙盛佳苑,"121.424438,31.282433"
永乐苑,江苏省无锡市南长区永乐苑,"120.305733,31.558298"
丽都新贵,上海市静安区丽都新贵,"121.459862,31.234594"
海联公寓,上海市闸北区海联公寓,"121.470222,31.244236"
浦联佳苑,上海市闸北区浦联佳苑,"121.423576,31.284672"
嘉发大厦,上海市静安区嘉发大厦,"121.463928,31.233122"
中兴财富国际公寓,上海市闸北区中兴财富国际公寓,"121.463089,31.253296"
志园公寓,上海市闸北区志园公寓,"121.469490,31.257713"
紫腾苑,重庆市万州区紫腾苑,"108.370972,30.797455"
八方小区,上海市闸北区八方小区,"121.448036,31.271812"
京元苑,上海市静安区京元苑,"121.437698,31.231659"
高荣小区,上海市静安区高荣小区,"121.432541,31.227686"
安源小区,江西省萍乡市安源区安源,"113.911460,27.606120"
广中苑,上海市闸北区广中苑,"121.448845,31.302559"
康宁大楼,上海市静安区康宁大楼,"121.451019,31.235582"
东新大楼,上海市闸北区东新大楼,"121.473915,31.252136"
南长苑,上海市静安区南长苑,"121.429436,31.225124"
锦佳苑,上海市闸北区锦佳苑,"121.449860,31.268234"
南阳小区,河南省南阳市宛城区南阳小区,"112.538820,32.989869"
新江大楼,广东省江门市台山市新江大楼,"112.804810,22.374891"
和源名城,上海市闸北区和源名城,"121.467499,31.316879"
中海万锦城(二期),上海市闸北区中海万锦城,"121.460342,31.250734"
永和一村,山西省临汾市永和县,"110.631981,36.759524"
粤秀名邸,上海市闸北区粤秀名邸,"121.461960,31.301805"
龙馨嘉园,江西省九江市瑞昌市龙馨嘉园,"115.691345,29.680462"
中海万锦城(二期),上海市闸北区中海万锦城,"121.460342,31.250734"
四和花园,上海市静安区四和花园,"121.441620,31.227301"
中海万锦城(四期),上海市闸北区中海万锦城,"121.460342,31.250734"
泰兴路355弄,江苏省泰州市泰兴市泰兴路,"120.019081,32.203289"
幸福新苑,江苏省淮安市淮阴区幸福新苑,"119.025681,33.621914"
广中苑,上海市闸北区广中苑,"121.448845,31.302559"
益民公寓,天津市静海县益民公寓,"116.941765,38.931957"
粤秀苑,上海市闸北区粤秀苑,"121.459396,31.288643"
南长小区,上海市长宁区南长小区,"121.428734,31.225992"
三宝花苑,上海市闸北区三宝花苑,"121.476418,31.257627"
永兴小马路60号,上海市静安区永兴小马路60号,"121.464565,31.250995"
四和花园,上海市静安区四和花园,"121.441620,31.227301"
老沪太路238弄,上海市闸北区老沪太路238弄,"121.451935,31.267336"
南星小区,浙江省杭州市上城区南星小区,"120.175865,30.219490"
南长小区,上海市长宁区南长小区,"121.428734,31.225992"
明园森林都市,上海市闸北区滴翠苑明园森林都市,"121.454117,31.288395"
宁和小区,上海市闸北区宁和小区,"121.450493,31.271378"
康宁大楼,上海市静安区康宁大楼,"121.451019,31.235582"
和源祥邸珑庭,上海市闸北区和源祥邸珑庭,"121.434608,31.279196"
宁和小区,上海市闸北区宁和小区,"121.450493,31.271378"
明园森林都市,上海市闸北区滴翠苑明园森林都市,"121.454117,31.288395"
明园森林都市,上海市闸北区滴翠苑明园森林都市,"121.454117,31.288395"
明园森林都市,上海市闸北区滴翠苑明园森林都市,"121.454117,31.288395"
八方小区,上海市闸北区八方小区,"121.448036,31.271812"
明园森林都市,上海市闸北区滴翠苑明园森林都市,"121.454117,31.288395"
灵广花园,上海市闸北区灵广花园,"121.450851,31.280296"
明园森林都市,上海市闸北区滴翠苑明园森林都市,"121.454117,31.288395"
明园森林都市,上海市闸北区滴翠苑明园森林都市,"121.454117,31.288395"
天祥华府,陕西省渭南市临渭区天祥华府,"109.493912,34.509796"
明园森林都市,上海市闸北区滴翠苑明园森林都市,"121.454117,31.288395"
美丽园公寓,江苏省苏州市常熟市美丽园公寓,"120.860794,31.713875"
美丽园公寓,江苏省苏州市常熟市美丽园公寓,"120.860794,31.713875"
丽都新贵,上海市静安区丽都新贵,"121.459862,31.234594"
静安紫苑,上海市静安区静安紫苑,"121.453281,31.234089"
三兴大楼,上海市闸北区三兴大楼,"121.460709,31.252039"
长城苑,四川省眉山市洪雅县长城苑,"103.375343,29.908308"
成亿花园,上海市闸北区成亿花园,"121.431252,31.296572"
三泉家园,上海市闸北区三泉家园,"121.439186,31.319269"
海联公寓,上海市闸北区海联公寓,"121.470222,31.244236"
粤秀苑,上海市闸北区粤秀苑,"121.459396,31.288643"
艺康苑,上海市宝山区艺康苑,"121.445030,31.318998"
永和雅园,上海市静安区永和雅园,"121.429884,31.287072"
永泉公寓,湖南省郴州市北湖区涌泉公寓,"113.002525,25.760128"
静安紫苑,上海市静安区静安紫苑,"121.453281,31.234089"
芳沁苑,甘肃省酒泉市肃州区芳沁园,"98.498009,39.718876"
阳城美景,山西省晋城市阳城县,"112.414798,35.486275"
永和雅园,上海市静安区永和雅园,"121.429884,31.287072"
恒凌公寓,上海市闸北区恒凌公寓,"121.435127,31.286427"
恒安大厦,北京市朝阳区恒安大厦,"116.460945,39.931484"
联通国际大厦,上海市闸北区联通国际大厦,"121.449814,31.245955"
阳城美景,山西省晋城市阳城县,"112.414798,35.486275"
安西小区,上海市静安区安西小区,"121.442329,31.238571"
佳宁花园,上海市闸北区佳宁花园,"121.435844,31.271620"
协和大厦,广东省佛山市禅城区协和大厦,"113.099998,23.020390"
和泰花园,甘肃省定西市陇西县和泰花园,"104.641487,35.007854"
永和家园,山西省临汾市永和县,"110.631981,36.759524"
普善新苑,上海市闸北区普善新苑,"121.453758,31.259985"
